user_id,name,city,segment,dietary_preference,veg_days,rfm_recency,rfm_frequency,rfm_monetary,order_count,avg_order_value,favourite_cuisines
U04593,Pahal Bhavsar,Mumbai,Family,none,[],9,15,1131,21,1127,"[""North Indian""]"
U04594,Gagan Lall,Mumbai,Budget,non-veg,[],8,12,334,17,181,"[""Street Food""]"
U04595,Vaishnavi Rattan,Ahmedabad,Premium,veg,[],3,6,501,22,981,"[""Chinese"", ""Italian"", ""North Indian""]"
U04596,Laksh Dara,Bangalore,Health,veg,"[2, 5]",7,6,642,19,424,"[""South Indian"", ""Desserts & Bakery""]"
U04597,Neel Chadha,Mumbai,Premium,non-veg,[3],3,9,801,27,870,"[""Biryani"", ""Italian""]"
U04598,Ronith Sehgal,Bangalore,Budget,non-veg,"[3, 4]",5,13,308,34,260,"[""Chinese""]"
U04599,Adya Sridhar,Chennai,Occasional,veg,"[1, 4]",14,1,282,7,482,"[""Cafe"", ""Italian"", ""Desserts & Bakery""]"
U04600,Qasim Sachdev,Chennai,Premium,non-veg,[],6,14,1135,29,764,"[""North Indian"", ""South Indian""]"
U04601,Balveer Kata,Chennai,Premium,none,[],3,12,988,30,830,"[""Street Food"", ""Desserts & Bakery""]"
U04602,Manan Mital,Kolkata,Occasional,non-veg,"[0, 5]",36,2,266,4,300,"[""Chinese"", ""Biryani"", ""Street Food""]"
U04603,Mahika Apte,Bangalore,Budget,none,"[0, 5]",7,19,190,18,237,"[""Chinese""]"
U04604,Darpan Uppal,Kolkata,Occasional,veg,"[0, 4]",25,2,451,1,335,"[""Continental""]"
U04605,Isaiah Vohra,Mumbai,Budget,veg,[2],7,17,316,17,293,"[""Italian"", ""Cafe""]"
U04606,Aditya Mitter,Delhi,Family,non-veg,[5],5,17,1456,31,502,"[""Cafe"", ""Desserts & Bakery"", ""Continental""]"
U04607,Ekaja Kohli,Kolkata,Family,veg,[],6,19,532,19,1138,"[""Continental"", ""Street Food""]"
U04608,Tanay Gulati,Mumbai,Budget,none,[6],9,26,159,25,194,"[""Biryani""]"
U04609,Vanya Srinivas,Jaipur,Family,veg,"[4, 6]",8,14,525,36,722,"[""Cafe"", ""Mughlai"", ""Chinese""]"
U04610,Hardik Gera,Delhi,Occasional,non-veg,[],12,3,352,5,472,"[""Cafe"", ""Desserts & Bakery"", ""Italian""]"
U04611,Ekavir Dhingra,Hyderabad,Family,non-veg,"[2, 5, 6]",4,10,1310,37,589,"[""Mughlai"", ""Desserts & Bakery""]"
U04612,Yashvi Dhillon,Pune,Health,none,[],5,10,391,22,375,"[""Desserts & Bakery"", ""South Indian"", ""Italian""]"
U04613,Vanya Varghese,Hyderabad,Occasional,veg,[1],12,4,519,4,227,"[""South Indian""]"
U04614,Nitesh Koshy,Chennai,Family,veg,[],4,19,839,36,528,"[""Street Food""]"
U04615,Janaki Kar,Mumbai,Family,non-veg,"[1, 3, 4]",5,10,748,34,532,"[""Mughlai"", ""Italian""]"
U04616,Niharika Bhasin,Chennai,Occasional,veg,[],24,3,340,3,474,"[""South Indian""]"
U04617,Brijesh Nagi,Hyderabad,Premium,none,[],5,7,668,26,795,"[""Continental"", ""Cafe"", ""Biryani""]"
U04618,Ayaan Hans,Kolkata,Family,veg,"[3, 4]",3,8,1251,17,536,"[""Italian"", ""Continental"", ""Desserts & Bakery""]"
U04619,Mahika Sengupta,Ahmedabad,Family,non-veg,"[0, 2]",8,9,1025,36,889,"[""Chinese"", ""Mughlai"", ""Italian""]"
U04620,Joshua Srinivas,Lucknow,Premium,none,[1],2,8,942,30,811,"[""Continental""]"
U04621,Nakul Khurana,Mumbai,Family,non-veg,"[3, 4]",4,11,1163,29,524,"[""Chinese"", ""Continental"", ""Cafe""]"
U04622,Widisha Borde,Pune,Family,non-veg,"[0, 4, 6]",6,15,1340,37,915,"[""Biryani"", ""Street Food"", ""Chinese""]"
U04623,Azaan Sahni,Bangalore,Family,non-veg,[],7,8,1383,34,1059,"[""North Indian""]"
U04624,Frado Dhingra,Kolkata,Family,none,[],7,8,926,15,601,"[""Street Food""]"
U04625,Kala Mall,Chennai,Family,non-veg,[],7,18,903,22,747,"[""Desserts & Bakery"", ""South Indian""]"
U04626,Avni Shetty,Mumbai,Family,non-veg,[],7,14,1394,24,730,"[""Biryani"", ""South Indian""]"
U04627,Chavvi Wason,Ahmedabad,Occasional,non-veg,[4],38,2,206,6,252,"[""North Indian"", ""Italian"", ""Continental""]"
U04628,Darika Singhal,Mumbai,Premium,veg,[],6,11,1021,20,520,"[""Biryani"", ""Italian"", ""Desserts & Bakery""]"
U04629,Libni Devan,Ahmedabad,Occasional,non-veg,[2],17,2,432,1,227,"[""North Indian"", ""Continental""]"
U04630,Geetika Chand,Kolkata,Premium,non-veg,[],2,12,861,27,707,"[""Biryani"", ""Chinese""]"
U04631,Hema Walia,Mumbai,Family,veg,[2],3,18,1020,36,879,"[""Biryani"", ""Cafe""]"
U04632,Zayan Loyal,Pune,Family,veg,"[0, 4]",8,12,1187,16,502,"[""Chinese"", ""Biryani"", ""Mughlai""]"
U04633,Bhavya Varghese,Hyderabad,Occasional,veg,[2],14,2,424,5,401,"[""Mughlai"", ""Biryani""]"
U04634,Dhriti Naik,Mumbai,Family,non-veg,[],8,16,1002,29,926,"[""Mughlai"", ""Chinese""]"
U04635,Rayaan Pall,Delhi,Family,veg,[4],9,19,809,31,1123,"[""Biryani""]"
U04636,Rehaan Nayak,Bangalore,Occasional,non-veg,"[2, 4, 6]",43,3,345,1,485,"[""Mughlai""]"
U04637,Arya Lalla,Bangalore,Budget,non-veg,"[3, 5]",4,13,253,15,287,"[""Desserts & Bakery""]"
U04638,Raghav Dewan,Chennai,Budget,non-veg,[3],6,23,314,26,183,"[""Cafe""]"
U04639,Ranveer Pathak,Pune,Family,veg,"[1, 3, 4]",3,18,1272,14,1139,"[""South Indian"", ""Italian""]"
U04640,Samarth Shere,Hyderabad,Family,veg,[],8,15,1314,19,1147,"[""South Indian""]"
U04641,Jacob Manne,Bangalore,Family,non-veg,[6],7,13,661,18,805,"[""Chinese"", ""South Indian"", ""Mughlai""]"
U04642,Samesh Nazareth,Bangalore,Family,veg,[2],6,17,1464,12,790,"[""Desserts & Bakery""]"
U04643,Watika Prasad,Mumbai,Budget,non-veg,[],6,13,343,34,215,"[""North Indian""]"
U04644,Manya Sule,Pune,Budget,non-veg,"[3, 5, 6]",3,24,182,22,243,"[""Chinese"", ""Italian"", ""Biryani""]"
U04645,Tripti Yogi,Chennai,Budget,non-veg,[],9,15,203,31,202,"[""Italian""]"
U04646,Madhav Kumar,Delhi,Budget,none,"[0, 4]",6,24,267,44,241,"[""Biryani""]"
U04647,Zayyan Dash,Jaipur,Health,veg,"[0, 2, 3]",13,11,387,22,584,"[""Chinese"", ""Desserts & Bakery""]"
U04648,Maya Aggarwal,Hyderabad,Occasional,veg,[0],19,4,395,2,468,"[""South Indian""]"
U04649,Ranbir Kumar,Delhi,Budget,veg,[],6,27,260,43,275,"[""North Indian""]"
U04650,Suhani Malhotra,Delhi,Occasional,none,[],42,1,233,1,397,"[""Desserts & Bakery"", ""Italian"", ""Chinese""]"
U04651,Rushil Lata,Delhi,Budget,non-veg,[],6,26,218,24,244,"[""North Indian"", ""Desserts & Bakery""]"
U04652,Prisha Suri,Bangalore,Health,vegan,[],6,14,679,11,545,"[""Street Food"", ""Cafe""]"
U04653,Vamakshi Sarkar,Lucknow,Family,veg,[3],9,17,1299,18,1057,"[""Chinese"", ""Continental"", ""South Indian""]"
U04654,Dhriti Dar,Chennai,Health,non-veg,"[1, 5]",10,11,402,23,430,"[""Italian""]"
U04655,Pratyush Das,Mumbai,Occasional,veg,[5],20,3,244,3,457,"[""Chinese"", ""Mughlai"", ""Continental""]"
U04656,Chatura Barman,Delhi,Budget,non-veg,"[1, 2, 5]",5,18,285,32,153,"[""Cafe"", ""Desserts & Bakery"", ""Italian""]"
U04657,Arunima Chokshi,Pune,Health,vegan,"[2, 3]",13,8,454,12,448,"[""Continental""]"
U04658,Joshua Char,Chennai,Health,veg,[4],8,10,573,9,456,"[""Desserts & Bakery"", ""Mughlai"", ""Cafe""]"
U04659,Samarth Baral,Kolkata,Budget,non-veg,[4],6,20,289,41,251,"[""North Indian""]"
U04660,Advaith Choudhury,Lucknow,Occasional,veg,[],14,3,552,3,274,"[""South Indian""]"
U04661,Aradhana Mane,Delhi,Budget,non-veg,[],9,20,242,29,234,"[""Continental"", ""Mughlai"", ""North Indian""]"
U04662,Wridesh Kashyap,Ahmedabad,Occasional,none,"[0, 5]",10,4,246,2,370,"[""Street Food"", ""South Indian""]"
U04663,Amara Pandya,Hyderabad,Family,veg,"[2, 6]",7,16,724,20,953,"[""North Indian"", ""South Indian""]"
U04664,Max Bajaj,Pune,Budget,non-veg,[],5,28,297,24,169,"[""Biryani"", ""Street Food"", ""Desserts & Bakery""]"
U04665,Thomas Garg,Delhi,Occasional,non-veg,[1],15,3,214,2,323,"[""Chinese""]"
U04666,Samar Badal,Mumbai,Budget,none,"[0, 2]",6,16,307,45,160,"[""Cafe"", ""Chinese"", ""Street Food""]"
U04667,Gavin Madan,Ahmedabad,Occasional,non-veg,"[3, 5]",44,1,276,3,430,"[""North Indian"", ""South Indian""]"
U04668,Jeet Chandran,Delhi,Budget,veg,[5],1,19,236,37,215,"[""North Indian"", ""Italian""]"
U04669,Niharika Kant,Mumbai,Premium,veg,[],6,8,824,25,874,"[""Chinese""]"
U04670,Tripti Gandhi,Delhi,Budget,veg,[],4,14,295,35,240,"[""Mughlai""]"
U04671,Thomas Mammen,Hyderabad,Budget,non-veg,[],7,24,158,45,247,"[""Cafe"", ""Street Food"", ""Continental""]"
U04672,Aarush Khare,Delhi,Family,veg,[],9,18,1171,25,663,"[""Mughlai""]"
U04673,Radhika Raju,Ahmedabad,Health,veg,[6],7,13,331,18,394,"[""Biryani"", ""Chinese""]"
U04674,Tanay Kata,Hyderabad,Premium,non-veg,[2],6,13,964,31,637,"[""Desserts & Bakery"", ""Street Food"", ""North Indian""]"
U04675,Finn Rege,Kolkata,Budget,veg,[],6,21,229,39,227,"[""North Indian"", ""South Indian""]"
U04676,Saanvi Doctor,Mumbai,Occasional,veg,[],33,1,549,2,351,"[""Street Food"", ""Biryani""]"
U04677,Lajita Bajaj,Mumbai,Family,non-veg,[],5,14,1414,29,693,"[""South Indian"", ""Desserts & Bakery"", ""Italian""]"
U04678,Samesh Swamy,Pune,Occasional,veg,[0],34,2,258,7,393,"[""Cafe""]"
U04679,Hema Nagy,Delhi,Budget,non-veg,[],2,14,309,37,213,"[""South Indian""]"
U04680,Xalak Tripathi,Delhi,Family,veg,[],8,18,1283,34,680,"[""North Indian""]"
U04681,Riya Jha,Hyderabad,Budget,veg,[],4,13,164,45,163,"[""Biryani"", ""Cafe""]"
U04682,Maanas Brahmbhatt,Kolkata,Occasional,non-veg,"[1, 3, 4]",34,4,412,1,497,"[""Desserts & Bakery"", ""Chinese""]"
U04683,Om Raval,Mumbai,Budget,veg,[],9,24,250,41,235,"[""Mughlai""]"
U04684,Tejas Murthy,Pune,Occasional,none,"[1, 2, 6]",31,2,534,3,395,"[""Continental""]"
U04685,Nidhi Mahal,Delhi,Budget,none,[4],1,28,176,38,268,"[""Street Food"", ""Biryani""]"
U04686,Bina Kashyap,Kolkata,Health,veg,[],8,12,624,9,592,"[""Italian"", ""Street Food""]"
U04687,Upasna Bajwa,Hyderabad,Occasional,veg,[2],19,4,398,1,318,"[""Continental""]"
U04688,Dhruv Sethi,Ahmedabad,Health,none,[],12,14,410,17,393,"[""North Indian""]"
U04689,Lopa Pai,Kolkata,Health,none,[],10,12,531,13,308,"[""Biryani"", ""Chinese""]"
U04690,Lakshmi Bahri,Kolkata,Premium,non-veg,"[1, 5]",3,17,1067,21,684,"[""Chinese""]"
U04691,Rajata Sehgal,Chennai,Occasional,non-veg,[],30,2,385,7,440,"[""Continental""]"
U04692,Gaurav Sarkar,Bangalore,Family,non-veg,[5],8,17,1467,36,582,"[""Cafe""]"
U04693,Ijaya Karnik,Chennai,Budget,veg,"[1, 3, 6]",5,13,302,33,228,"[""North Indian""]"
U04694,Jeevika Lad,Bangalore,Budget,non-veg,[],4,17,266,22,182,"[""Biryani""]"
U04695,Nakul Ganguly,Hyderabad,Family,non-veg,"[1, 5]",7,17,1296,31,660,"[""Continental"", ""Street Food"", ""North Indian""]"
U04696,Zansi Wali,Hyderabad,Occasional,non-veg,[1],33,3,221,1,388,"[""Italian""]"
U04697,Balhaar Raj,Bangalore,Occasional,veg,"[2, 6]",35,3,204,1,401,"[""Biryani"", ""South Indian"", ""Mughlai""]"
U04698,Chanakya Karnik,Mumbai,Premium,none,"[1, 5, 6]",4,16,641,15,549,"[""Cafe"", ""Continental""]"
U04699,Nathan Chanda,Hyderabad,Occasional,non-veg,"[1, 4, 6]",29,3,360,2,346,"[""Cafe"", ""Desserts & Bakery""]"
U04700,Zashil Buch,Hyderabad,Budget,veg,[],4,13,233,17,262,"[""Desserts & Bakery""]"
U04701,Sneha Dixit,Mumbai,Budget,non-veg,[],5,29,310,25,261,"[""Desserts & Bakery"", ""Street Food"", ""South Indian""]"
U04702,Lucky Sarin,Delhi,Budget,veg,[],9,11,192,16,220,"[""Continental"", ""Street Food""]"
U04703,Quincy Karnik,Bangalore,Occasional,non-veg,[2],19,1,402,3,278,"[""Continental"", ""Desserts & Bakery""]"
U04704,Devika Ganesan,Hyderabad,Budget,non-veg,"[0, 1]",6,29,270,28,163,"[""Desserts & Bakery""]"
U04705,Vincent Chanda,Pune,Budget,veg,[0],8,10,194,42,182,"[""South Indian"", ""Mughlai"", ""Desserts & Bakery""]"
U04706,Patrick Mani,Chennai,Occasional,veg,[],22,3,376,1,225,"[""Street Food"", ""Cafe"", ""Chinese""]"
U04707,Pallavi Ganesh,Mumbai,Budget,veg,"[0, 5]",2,29,167,16,182,"[""Cafe"", ""Desserts & Bakery"", ""Street Food""]"
U04708,Anay Hayre,Mumbai,Premium,non-veg,[5],4,11,812,23,602,"[""Chinese"", ""South Indian"", ""Desserts & Bakery""]"
U04709,Ekalinga Chaudhuri,Kolkata,Family,non-veg,[],8,14,1498,32,1105,"[""Cafe"", ""Street Food""]"
U04710,Praneel Walla,Lucknow,Budget,non-veg,[3],6,20,235,23,253,"[""Biryani"", ""Street Food"", ""Chinese""]"
U04711,Turvi Pillay,Bangalore,Occasional,non-veg,[4],13,1,449,1,434,"[""Biryani"", ""Chinese"", ""Mughlai""]"
U04712,Michael Walla,Bangalore,Budget,non-veg,[0],2,24,235,37,255,"[""Italian"", ""Chinese""]"
U04713,Yatan Anand,Chennai,Health,none,[6],11,13,622,11,423,"[""Chinese""]"
U04714,Onveer Magar,Bangalore,Health,veg,"[4, 6]",11,9,670,18,388,"[""Mughlai""]"
U04715,Xiti Thaman,Chennai,Budget,none,"[0, 3]",9,25,248,18,226,"[""Mughlai""]"
U04716,Meera Deshmukh,Delhi,Family,none,"[2, 4]",5,19,731,32,1051,"[""Italian"", ""Chinese"", ""Cafe""]"
U04717,Chanakya Singh,Ahmedabad,Premium,veg,[],6,15,617,20,971,"[""North Indian"", ""Street Food"", ""Continental""]"
U04718,Kevin Khurana,Bangalore,Occasional,non-veg,[],27,3,481,4,223,"[""Biryani""]"
U04719,Arya Shere,Delhi,Family,non-veg,[],1,15,830,12,873,"[""Street Food""]"
U04720,Suhani Gill,Delhi,Premium,none,"[2, 3, 4]",3,5,550,12,638,"[""Mughlai"", ""Street Food"", ""Continental""]"
U04721,Yuvraj Edwin,Delhi,Family,veg,[],1,14,1169,30,953,"[""Street Food"", ""Continental""]"
U04722,Ekalinga Purohit,Ahmedabad,Health,veg,[],1,13,599,9,303,"[""Continental""]"
U04723,Aadi Mani,Delhi,Budget,veg,[],2,26,264,48,194,"[""Street Food"", ""Chinese""]"
U04724,Vrishti Rana,Kolkata,Budget,veg,[6],4,10,195,18,287,"[""Desserts & Bakery""]"
U04725,Unnati Venkatesh,Mumbai,Family,veg,[2],3,19,857,18,594,"[""North Indian""]"
U04726,Nidhi Krishnamurthy,Bangalore,Budget,non-veg,[3],3,25,202,25,298,"[""Street Food"", ""Cafe"", ""Desserts & Bakery""]"
U04727,Ojas Thakur,Mumbai,Budget,none,[1],1,19,151,16,286,"[""Cafe"", ""Italian""]"
U04728,Jonathan Bansal,Bangalore,Occasional,non-veg,[],42,4,355,5,223,"[""Desserts & Bakery"", ""Street Food"", ""Italian""]"
U04729,Ethan Pillai,Mumbai,Family,veg,[],5,17,724,34,913,"[""Chinese"", ""Continental""]"
U04730,Jack Sachar,Delhi,Budget,veg,[],6,24,270,23,286,"[""Continental"", ""Chinese"", ""Biryani""]"
U04731,Keya Mistry,Mumbai,Health,veg,[],3,8,313,13,497,"[""Continental""]"
U04732,Arjun Murty,Hyderabad,Occasional,non-veg,"[4, 6]",16,2,279,7,303,"[""Desserts & Bakery""]"
U04733,Rushil Babu,Delhi,Occasional,veg,[],22,4,221,7,285,"[""Cafe"", ""Desserts & Bakery"", ""Continental""]"
U04734,Radhika Din,Delhi,Health,none,[],8,14,572,9,499,"[""Biryani"", ""Continental""]"
U04735,Logan Mittal,Delhi,Occasional,non-veg,[2],23,4,336,6,265,"[""Desserts & Bakery""]"
U04736,Yash Dhar,Kolkata,Health,veg,[3],1,8,604,20,566,"[""Mughlai"", ""Italian""]"
U04737,Utkarsh Sarna,Mumbai,Family,non-veg,[],6,12,670,15,1128,"[""Italian"", ""Mughlai"", ""South Indian""]"
U04738,Vidhi Rastogi,Mumbai,Budget,non-veg,"[1, 4, 6]",1,11,297,22,181,"[""Street Food""]"
U04739,Udyati Prabhu,Hyderabad,Budget,veg,"[0, 4]",3,14,287,47,221,"[""Cafe""]"
U04740,Ubika De,Mumbai,Budget,non-veg,[],4,27,208,31,185,"[""Biryani""]"
U04741,Charan Korpal,Chennai,Family,non-veg,"[3, 6]",4,16,732,14,736,"[""Street Food"", ""North Indian""]"
U04742,Harrison Merchant,Delhi,Health,veg,[],2,8,313,20,374,"[""Street Food""]"
U04743,Chatresh Palla,Bangalore,Occasional,veg,[],10,4,548,7,338,"[""South Indian"", ""Cafe"", ""Italian""]"
U04744,Libni Sant,Chennai,Health,vegan,[],9,7,387,10,571,"[""Street Food"", ""North Indian"", ""Desserts & Bakery""]"
U04745,Chaitaly Pant,Delhi,Budget,non-veg,[3],4,12,164,24,201,"[""North Indian"", ""Chinese"", ""South Indian""]"
U04746,Banjeet Srinivas,Kolkata,Health,non-veg,"[0, 4, 6]",1,5,385,11,439,"[""Desserts & Bakery"", ""Street Food""]"
U04747,Indira Narula,Mumbai,Occasional,veg,"[1, 2, 3]",36,4,370,5,254,"[""Mughlai"", ""Biryani""]"
U04748,Dayita Toor,Bangalore,Occasional,veg,[],27,1,219,2,281,"[""Italian"", ""Mughlai""]"
U04749,Advay Chaudhuri,Bangalore,Occasional,veg,"[0, 3, 4]",21,1,348,2,232,"[""Biryani""]"
U04750,Anamika Bhasin,Chennai,Occasional,none,[],39,2,244,6,371,"[""Chinese"", ""Cafe""]"
U04751,Yashodhara Kamdar,Bangalore,Health,none,[],8,9,617,9,550,"[""Desserts & Bakery"", ""Cafe""]"
U04752,Arjun Sen,Delhi,Premium,veg,"[2, 3]",2,11,589,21,850,"[""Cafe""]"
U04753,Gaurika Sharma,Bangalore,Occasional,non-veg,[],26,4,215,2,423,"[""Chinese""]"
U04754,Eta Mane,Mumbai,Premium,non-veg,[5],2,16,1165,25,738,"[""Chinese"", ""Italian""]"
U04755,Charan Varughese,Mumbai,Budget,non-veg,[],2,21,258,22,216,"[""Street Food"", ""Continental"", ""South Indian""]"
U04756,Raksha Sura,Ahmedabad,Family,veg,[],5,12,800,28,987,"[""Continental"", ""South Indian""]"
U04757,Yoshita Bansal,Pune,Occasional,veg,[],11,3,522,1,204,"[""Chinese"", ""Italian""]"
U04758,Mitesh Purohit,Pune,Budget,veg,[],5,20,281,22,150,"[""North Indian"", ""Italian"", ""Street Food""]"
U04759,Ria Loke,Delhi,Premium,none,[],1,11,596,30,940,"[""Desserts & Bakery"", ""Street Food"", ""Cafe""]"
U04760,Lucky Hegde,Hyderabad,Premium,none,[],4,13,952,18,572,"[""Street Food"", ""North Indian"", ""Chinese""]"
U04761,Leena Majumdar,Kolkata,Budget,none,[],2,14,176,34,175,"[""Street Food"", ""Continental""]"
U04762,Thomas Barman,Mumbai,Budget,non-veg,[],4,16,211,48,299,"[""Continental"", ""Biryani"", ""Street Food""]"
U04763,Chavvi Arora,Bangalore,Budget,non-veg,[],3,10,244,16,259,"[""Mughlai""]"
U04764,Robert Sahota,Delhi,Budget,veg,[],6,15,318,39,163,"[""Mughlai""]"
U04765,Omisha Doshi,Delhi,Family,veg,[0],8,17,609,33,1186,"[""Italian""]"
U04766,Aadhya Kade,Delhi,Family,non-veg,"[0, 5]",6,16,1059,16,532,"[""Biryani""]"
U04767,Dominic Gade,Delhi,Occasional,non-veg,"[1, 3, 4]",40,3,295,4,319,"[""Chinese"", ""Continental"", ""Mughlai""]"
U04768,Alka Subramanian,Mumbai,Family,non-veg,[0],4,19,845,38,619,"[""Desserts & Bakery""]"
U04769,Theodore Sidhu,Mumbai,Family,none,[],5,8,1105,39,797,"[""South Indian""]"
U04770,Wakeeta Comar,Bangalore,Family,non-veg,[],2,10,892,13,509,"[""North Indian"", ""South Indian""]"
U04771,Tripti Oommen,Bangalore,Budget,none,"[2, 4, 6]",7,11,297,38,244,"[""Chinese""]"
U04772,Upasna Kuruvilla,Mumbai,Family,non-veg,[],6,11,673,16,994,"[""South Indian"", ""Italian"", ""Continental""]"
U04773,Eta Vyas,Mumbai,Family,non-veg,[],7,15,892,18,1004,"[""Biryani"", ""Desserts & Bakery"", ""Cafe""]"
U04774,Zinal Mallick,Ahmedabad,Occasional,veg,[],12,2,393,6,316,"[""Italian"", ""Continental""]"
U04775,Upkaar Bains,Kolkata,Family,non-veg,[],8,10,792,20,873,"[""Mughlai""]"
U04776,Vasudha Magar,Mumbai,Health,none,"[2, 6]",8,13,361,22,399,"[""South Indian"", ""North Indian""]"
U04777,Yashodhara Mital,Jaipur,Budget,none,[],7,14,151,21,285,"[""Continental"", ""South Indian"", ""Cafe""]"
U04778,Nidhi Behl,Bangalore,Premium,non-veg,[1],2,14,995,21,913,"[""Biryani""]"
U04779,Aarini Chhabra,Bangalore,Premium,veg,[4],2,16,977,27,818,"[""Italian""]"
U04780,Udant Kanda,Mumbai,Budget,veg,[],2,24,245,17,253,"[""Biryani"", ""South Indian"", ""Continental""]"
U04781,Ucchal Dua,Mumbai,Occasional,none,[],42,1,278,4,351,"[""North Indian"", ""Street Food"", ""Continental""]"
U04782,Yashasvi Patil,Lucknow,Family,non-veg,[],3,14,1187,27,1053,"[""South Indian"", ""Biryani""]"
U04783,Mugdha Saini,Pune,Occasional,none,[],31,3,543,2,371,"[""Desserts & Bakery"", ""Mughlai"", ""North Indian""]"
U04784,Chandani Bumb,Bangalore,Health,non-veg,"[1, 2, 6]",12,12,542,15,531,"[""Mughlai"", ""Biryani"", ""Chinese""]"
U04785,Nicholas Srivastava,Chennai,Premium,veg,[],2,8,540,30,612,"[""South Indian""]"
U04786,Dipta Bhandari,Bangalore,Family,non-veg,[],2,16,1458,31,910,"[""Chinese"", ""Mughlai""]"
U04787,Nidra Sankaran,Kolkata,Family,none,[],3,15,1153,33,1144,"[""Biryani"", ""North Indian""]"
U04788,Oeshi Solanki,Mumbai,Health,none,[],8,14,494,8,473,"[""Italian"", ""Mughlai""]"
U04789,Gauri Prabhakar,Delhi,Health,veg,[],8,13,572,17,369,"[""South Indian"", ""Chinese""]"
U04790,Darika Keer,Pune,Budget,non-veg,[3],6,22,277,46,189,"[""Biryani""]"
U04791,Vyanjana Randhawa,Delhi,Budget,veg,[],1,10,168,49,170,"[""Desserts & Bakery"", ""Mughlai"", ""Street Food""]"
U04792,Nidra Sani,Mumbai,Budget,non-veg,[],9,26,207,49,190,"[""North Indian""]"
U04793,Bhavini Kohli,Chennai,Budget,veg,[],2,21,164,35,200,"[""Desserts & Bakery""]"
U04794,Gayathri Dutta,Bangalore,Occasional,non-veg,"[2, 4]",17,3,268,4,440,"[""Desserts & Bakery""]"
U04795,Krisha Butala,Jaipur,Budget,veg,"[1, 2]",6,14,216,16,169,"[""Biryani"", ""Mughlai"", ""Street Food""]"
U04796,Fitan Butala,Kolkata,Family,none,[],2,15,1493,32,587,"[""Cafe""]"
U04797,Mason Zachariah,Mumbai,Budget,none,[3],2,12,230,35,160,"[""Cafe"", ""North Indian""]"
U04798,Waida Chanda,Pune,Health,vegan,[3],2,9,592,13,445,"[""Italian""]"
U04799,Charan Agate,Pune,Budget,non-veg,[],7,22,243,28,188,"[""Street Food"", ""Chinese"", ""Continental""]"
U04800,Peter Bali,Kolkata,Budget,non-veg,[],1,21,320,16,231,"[""Italian"", ""South Indian""]"
U04801,Bishakha Peri,Kolkata,Budget,veg,"[1, 3]",3,19,170,33,207,"[""Desserts & Bakery"", ""Continental"", ""North Indian""]"
U04802,Gagan Baria,Hyderabad,Family,non-veg,"[2, 5, 6]",9,17,1311,20,1058,"[""Biryani""]"
U04803,Dayita Narayanan,Hyderabad,Health,veg,[],5,5,429,24,363,"[""Continental""]"
U04804,Balvan Butala,Mumbai,Family,non-veg,[],1,8,984,25,779,"[""Continental""]"
U04805,Aadi Handa,Delhi,Occasional,veg,[],33,1,275,7,392,"[""Desserts & Bakery"", ""Cafe""]"
U04806,Mahika Swaminathan,Mumbai,Health,none,[6],4,9,432,24,551,"[""Continental"", ""Chinese"", ""Street Food""]"
U04807,Amara Manne,Chennai,Premium,non-veg,[3],1,15,1145,14,559,"[""South Indian""]"
U04808,Bhavani Devi,Bangalore,Family,veg,[2],7,8,733,32,1067,"[""Mughlai"", ""Italian""]"
U04809,Turvi Lad,Bangalore,Premium,veg,[],5,19,1096,15,925,"[""Street Food"", ""Chinese"", ""Cafe""]"
U04810,Yutika Char,Hyderabad,Budget,veg,[],7,29,277,18,278,"[""Desserts & Bakery"", ""South Indian"", ""North Indian""]"
U04811,Udarsh Mander,Bangalore,Budget,veg,"[1, 3, 4]",2,11,290,36,278,"[""Chinese"", ""South Indian""]"
U04812,Maya Nigam,Kolkata,Health,veg,[],9,10,438,22,444,"[""Biryani""]"
U04813,Urvashi Sethi,Delhi,Health,vegan,[],1,13,502,20,416,"[""Street Food"", ""Mughlai"", ""Continental""]"
U04814,Yashodhara Mohan,Bangalore,Premium,non-veg,[],5,16,981,21,765,"[""Italian"", ""Continental""]"
U04815,Nandini Sahota,Delhi,Budget,non-veg,[],2,16,257,28,193,"[""Continental""]"
U04816,Dayamai Narain,Pune,Occasional,none,[],23,4,323,1,364,"[""Italian""]"
U04817,Wridesh Shenoy,Mumbai,Family,non-veg,"[1, 4, 6]",9,12,1493,39,640,"[""Desserts & Bakery""]"
U04818,Mohammed Bansal,Delhi,Occasional,non-veg,[6],21,3,458,2,330,"[""Street Food"", ""South Indian""]"
U04819,Daniel Dalal,Chennai,Health,none,[],12,14,559,20,451,"[""Italian"", ""Street Food"", ""Biryani""]"
U04820,Hritik Sen,Pune,Budget,non-veg,"[0, 5]",5,15,290,28,283,"[""Italian"", ""North Indian""]"
U04821,Manthan Borah,Mumbai,Occasional,non-veg,[],32,1,528,7,264,"[""Cafe"", ""Chinese""]"
U04822,Gaurangi Nagarajan,Delhi,Budget,non-veg,"[1, 2, 4]",9,17,214,48,274,"[""Cafe""]"
U04823,Vasatika Saran,Mumbai,Budget,none,[3],9,21,291,32,208,"[""Biryani"", ""Chinese""]"
U04824,Jason Mittal,Bangalore,Family,veg,[6],1,10,1475,37,878,"[""Italian"", ""Chinese""]"
